gene_id,seqnames,start,end,width,strand,gene_source,gene_biotype,gene_name,symbol,root,characterized,cis_eqtl,pval_eqtl,cis_sqtl,pval_sqtl,ld,xpclr,fst,HbTrop,HbTemp,Diff,function,Label
ENSRNA049470615,8,135747153,135747250,98,-,Ensembl_Plants,snoRNA,snoR99,,False,False,,,,,,22.3649618764,0.195608875,NA,NA,#VALUE!,NA,N
Zm00001d010982,8,135759694,135764370,4677,-,gramene,protein_coding,,,True,False,8-131339078,2.45006942289876E-21,,,,28.2231087878182,0.2034638,0.64413541126167,0.048011000732872,-0.925464428917465,Tetraspanin-3,N
Zm00001d010983,8,135871487,135871560,74,-,gramene,tRNA,,,False,False,,,,,,29.6125087513615,0.23715175,NA,NA,#VALUE!,NA,N
ENSRNA049448346,8,135871487,135871560,74,-,Ensembl_Plants,tRNA,tRNA-Asn,,False,False,,,,,,29.6125087513615,0.23715175,NA,NA,#VALUE!,NA,N
Zm00001d010984,8,135873289,135874824,1536,+,gramene,protein_coding,,,False,False,,,,,,29.6125087513615,0.23715175,NA,NA,#VALUE!,Tudor/PWWP/MBT superfamily protein,N
Zm00001d010985,8,135928640,135930519,1880,+,gramene,protein_coding,,,True,False,8-131501054,2.80208836530887E-19,,,,15.1865881218406,0.214223666666667,0.716075558470713,0.58942279206504,-0.17687067364254,Probable sugar phosphate/phosphate translocator ,N
Zm00001d010986,8,135932034,135940852,8819,+,gramene,protein_coding,recombination protein51 gene e,rad51e,False,True,,,,,,12.9459556387816,0.199242,NA,NA,#VALUE!, rad51e;recombination protein51 gene e: Homolog of rad51,N
Zm00001d008103,8,135946305,135947104,800,+,gramene,lincRNA,,,False,False,,,,,,10.5230081184779,0.179906,NA,NA,#VALUE!,NA,N
Zm00001d011058,8,137738410,137739805,1396,+,gramene,protein_coding,C2C2-Dof-transcription factor 5,dof5,False,True,,,,,,13.6801535848111,0.19561175,NA,NA,#VALUE!,Dof zinc finger protein DOF5.1,N
Zm00001d011059,8,137782297,137784337,2041,+,gramene,protein_coding,,,False,False,,,,,,14.5446418343581,0.182056333333333,NA,NA,#VALUE!,NA,N
Zm00001d011109,8,139203953,139204243,291,-,gramene,protein_coding,,,False,False,,,,,,6.991345713,0.236697333333333,NA,NA,#VALUE!,VAMP-like protein YKT61,N
Zm00001d011110,8,139269871,139272723,2853,+,gramene,protein_coding,,,False,False,,,,,,9.930721153625,0.2345516,NA,NA,#VALUE!,NA,N
Zm00001d011111,8,139303508,139306189,2682,+,gramene,protein_coding,,,True,False,,,,,,11.0339931687,0.2328655,NA,NA,#VALUE!,NA,N
Zm00001d011112,8,139306221,139307532,1312,-,gramene,protein_coding,,,False,False,,,,,,11.0339931687,0.2328655,NA,NA,#VALUE!,Exonuclease  ,N
Zm00001d011113,8,139372046,139374129,2084,+,gramene,protein_coding,,pco133825,True,False,8-134986597,4.21916677319798E-12,,,,10.8222939391429,0.210709,NA,NA,#VALUE!,Uncharacterised protein family SERF,N
Zm00001d011115,8,139405103,139405398,296,-,gramene,protein_coding,,,False,False,,,,,,9.46763735075,0.200525,NA,NA,#VALUE!,NA,N
Zm00001d011117,8,139408609,139410750,2142,+,gramene,protein_coding,,,False,False,,,,,,9.46763735075,0.200525,NA,NA,#VALUE!,cytochrome P450 family 722 subfamily A polypeptide 1,N
Zm00001d011118,8,139411312,139412455,1144,+,gramene,protein_coding,,,False,False,,,,,,8.85398436166667,0.196414,NA,NA,#VALUE!,Os12g0638500 protein,N
Zm00001d011119,8,139412828,139416792,3965,-,gramene,protein_coding,,pco110845,True,False,8-135078964,2.62589609502459E-14,,,,8.85398436166667,0.196414,0.706411391219788,0.524799245577896,-0.257091190628021,Peroxisomal membrane protein PEX14,Y
Zm00001d011187,8,142339407,142340699,1293,-,gramene,protein_coding,bHLH-transcription factor 92,bhlh92,False,False,,,,,,11.2332015570155,0.2067036,NA,NA,#VALUE!,Putative HLH DNA-binding domain superfamily protein  ,N
Zm00001d011188,8,142392309,142403203,10895,-,gramene,protein_coding,,,True,False,8-137921063,3.90568606125652E-12,,,,11.705410322375,0.215990833333333,0.053054135255961,0.375180957959573,6.07166286189574,3'-5' exonuclease domain-containing protein / K homology domain-containing protein / KH domain-containing protein,N
Zm00001d011207,8,142982773,142983573,801,-,gramene,protein_coding,,,False,False,,,,,,6.72584687875,0.212629444444444,NA,NA,#VALUE!,NA,N
Zm00001d011208,8,142999025,143000704,1680,+,gramene,protein_coding,,,True,False,,,,,,6.69267908133333,0.203451111111111,NA,NA,#VALUE!,1-aminocyclopropane-1-carboxylate oxidase 1,N
Zm00001d011210,8,143020695,143027838,7144,+,gramene,protein_coding,lycopene epsilon cyclase1,lyce1,False,True,,,,,,6.69267908133333,0.199736166666667,NA,NA,#VALUE!, lyce1;lycopene epsilon cyclase1: determines qualitative composition of endosperm carotenoids,N
Zm00001d011211,8,143046789,143050596,3808,+,gramene,protein_coding,,,True,False,,,,,,6.69267908133333,0.192867,0.370574975749867,0.104795832809167,-0.717207475768945,Putative leucine-rich repeat protein kinase family protein  ,N
Zm00001d011212,8,143076291,143081577,5287,-,gramene,protein_coding,bHLH-transcription factor 77,bhlh77,False,False,,,,,,6.66817695733333,0.178735,NA,NA,#VALUE!,Putative HLH DNA-binding domain superfamily protein  ,N
Zm00001d011373,8,148912004,148917649,5646,-,gramene,protein_coding,,,True,False,8-144098095,3.52204812672512E-12,8-144104111,3.07887906146337E-26,0.074909378035995,11.1976887073333,0.220823333333333,0.411198746340712,0.570872335462331,0.38831244147159,Extra-large G-protein-like;  protein,N
Zm00001d011374,8,148921873,148921945,73,+,gramene,tRNA,,,False,False,,,,,,11.1976887073333,0.220823333333333,NA,NA,#VALUE!,NA,N
Zm00001d011375,8,148922950,148923022,73,-,gramene,tRNA,,,False,False,,,,,,11.1976887073333,0.220823333333333,NA,NA,#VALUE!,NA,N
Zm00001d011376,8,148941529,148941843,315,-,gramene,protein_coding,,,False,False,,,,,,11.1976887073333,0.220823333333333,NA,NA,#VALUE!,DDB1- and CUL4-associated factor homolog 1,N
Zm00001d011377,8,148947109,148951347,4239,-,gramene,protein_coding,,aas13,True,True,8-144262131,7.99655930900223E-17,,,,11.1976887073333,0.220823333333333,0.757872262413198,0.44024382426982,-0.419105506160093,Jasmonic acid-amido synthetase JAR1,Y
Zm00001d011378,8,148976902,148979037,2136,-,gramene,protein_coding,,,True,False,,,,,,9.97135366533333,0.189380333333333,0.271876782626489,0.145763512068464,-0.463861861758466,Putative DUF1221-domain containing protein kinase family protein  ,N
Zm00001d011433,8,150402349,150407215,4867,+,gramene,protein_coding,,,True,False,8-145552669,5.43526282656714E-11,,,,7.547699022,0.185177,0.024026158763849,0.500949758170196,19.8501809670862,Protein kinase superfamily protein,N
Zm00001d011434,8,150411361,150411705,345,+,gramene,protein_coding,,,True,False,,,,,,7.6815113185,0.183257333333333,NA,NA,#VALUE!,NA,N
Zm00001d011435,8,150433596,150434378,783,-,gramene,protein_coding,,,False,False,,,,,,9.293909525,0.189172,NA,NA,#VALUE!,NA,N
Zm00001d011436,8,150438724,150441836,3113,-,gramene,protein_coding,,,False,False,,,,,,10.1644487756,0.195600333333333,NA,NA,#VALUE!,NA,N
Zm00001d011437,8,150443802,150443874,73,-,gramene,tRNA,,,False,False,,,,,,10.1644487756,0.195600333333333,NA,NA,#VALUE!,NA,N
Zm00001d011438,8,150482983,150484456,1474,+,gramene,protein_coding,anthocyaninless4,,True,False,,,,,,11.9147232738889,0.2085958,0.108767775950674,0.036273229693753,-0.666507571965038,Dihydroflavonol-4-reductase,N
Zm00001d011441,8,150500202,150502967,2766,-,gramene,protein_coding,,,False,False,,,,,,12.2633682988,0.2125105,NA,NA,#VALUE!,NA,N
Zm00001d011442,8,150519246,150520878,1633,-,gramene,protein_coding,,pme33,False,True,,,,,,12.0292810966364,0.214934,NA,NA,#VALUE!,Putative pectinesterase 11,N
Zm00001d011443,8,150523556,150525523,1968,-,gramene,protein_coding,,,False,False,,,,,,12.2004786936,0.2181185,NA,NA,#VALUE!,Putative AMP-dependent synthetase and ligase superfamily protein  ,N
Zm00001d011444,8,150552450,150556599,4150,+,gramene,protein_coding,,,True,False,,,,,,11.6254480372857,0.214403142857143,0.145540278753998,0.743986706693613,4.11189557326017,Polygalacturonase QRT2,N
Zm00001d011445,8,150552979,150561519,8541,-,gramene,protein_coding,,,True,False,,,,,,11.6254480372857,0.214403142857143,0.444902137122248,0.404697887595204,-0.09036650124249,Peptide deformylase 1B chloroplastic/mitochondrial,N
Zm00001d011446,8,150561818,150568628,6811,-,gramene,protein_coding,,,False,False,,,,,,11.0831166403333,0.212489,NA,NA,#VALUE!,NAD(P)-binding Rossmann-fold superfamily protein,N
Zm00001d011497,8,152510905,152512060,1156,+,gramene,protein_coding,,,False,False,,,,,,10.7485344215,0.204251,NA,NA,#VALUE!,Arabinogalactan peptide 20,N
Zm00001d011498,8,152525890,152527647,1758,-,gramene,protein_coding,phosphate transporter protein6,pht6,False,True,,,,,,10.7485344215,0.204251,NA,NA,#VALUE!, pht6;phosphate transporter protein6:,N
Zm00001d011527,8,153565171,153568905,3735,-,gramene,protein_coding,WRKY-transcription factor 42,wrky42,True,False,8-148581957,2.04408117569726E-12,,,,7.6274275615,0.21268675,NA,NA,#VALUE!,Probable WRKY transcription factor 71,N
ENSRNA049475437,8,153624475,153624624,150,-,Ensembl_Plants,snRNA,U4,,False,False,,,,,,7.451968814625,0.2476489,NA,NA,#VALUE!,NA,N
Zm00001d011528,8,153625010,153627475,2466,+,gramene,protein_coding,,,False,False,,,,,,7.451968814625,0.2476489,NA,NA,#VALUE!,High mobility group B protein 14,N
Zm00001d011529,8,153628391,153628786,396,-,gramene,protein_coding,,,False,False,,,,,,7.451968814625,0.2476489,NA,NA,#VALUE!,NA,N
Zm00001d011530,8,153644673,153644746,74,+,gramene,tRNA,,,False,False,,,,,,7.5029358384,0.2459661,NA,NA,#VALUE!,NA,N
Zm00001d011531,8,153644945,153649405,4461,-,gramene,protein_coding,,,True,False,,,,,,7.5029358384,0.2459661,NA,NA,#VALUE!,alpha/beta-Hydrolases superfamily protein,N
Zm00001d011532,8,153672058,153703021,30964,+,gramene,protein_coding,,,True,False,8-148721791,3.9807520774165E-18,,,,13.7434768913846,0.238653714285714,0.377866975466895,0.402212018134838,0.064427547916465,Protein VACUOLELESS1,N
Zm00001d011533,8,153698575,153703961,5387,-,gramene,protein_coding,,,False,False,,,,,,14.8877294758182,0.221988,NA,NA,#VALUE!,Protochlorophyllide-dependent translocon component 52 chloroplastic,N
Zm00001d011534,8,153717172,153718808,1637,-,gramene,protein_coding,,,True,False,8-148793310,1.72391321027112E-11,,,,18.4481721211,0.20013175,NA,NA,#VALUE!,60S ribosomal protein L18a  ,N
Zm00001d011535,8,153750338,153752692,2355,-,gramene,protein_coding,,,False,False,,,,,,34.9723529663,0.2370052,NA,NA,#VALUE!,NA,N
Zm00001d011536,8,153754155,153756490,2336,-,gramene,protein_coding,,,True,False,8-148795587,1.75316367188196E-17,,,,34.9723529663,0.2370052,0.36421785247894,0.146759748623091,-0.597055038284876,Ribosomal protein L18ae family,N
Zm00001d011537,8,153797627,153801345,3719,+,gramene,protein_coding,WUSCHEL related homeobox 9a,wox9a,False,True,,,,,,47.3943042631429,0.242269166666667,NA,NA,#VALUE!, wox9a;WUSCHEL related homeobox 9a: embryonic transcription factor (Nardmann et al 2007),N
Zm00001d011540,8,153954755,153956414,1660,+,gramene,protein_coding,,,False,False,,,,,,10.6733466249829,0.321534833333333,NA,NA,#VALUE!,Ras-related small GTP-binding family protein,N
Zm00001d011541,8,153955691,153971609,15919,-,gramene,protein_coding,,,True,False,8-149000836,4.86293211262265E-17,8-148967623,1.59088527060377E-21,0.445022014719481,11.9781142921563,0.298785625,0.301110824823304,0.530039862945792,0.760281661268162,RING/U-box superfamily protein,N
Zm00001d011543,8,154129779,154130258,480,-,gramene,protein_coding,,umc2199,True,False,,,,,,11.6274866462222,0.187078625,0.212251340753652,0.237168982711285,0.117396864816762,Grx_I1-glutaredoxin subgroup III  ,N
Zm00001d011544,8,154159006,154159078,73,+,gramene,tRNA,,,False,False,,,,,,10.0590946811667,0.187078625,NA,NA,#VALUE!,NA,N
Zm00001d011545,8,154159682,154159754,73,-,gramene,tRNA,,,False,False,,,,,,10.0590946811667,0.187078625,NA,NA,#VALUE!,NA,N
Zm00001d011546,8,154161183,154183158,21976,-,gramene,protein_coding,,mybr108,False,False,,,,,,9.0181706652,0.188063,NA,NA,#VALUE!,Replication protein-like,N
Zm00001d011581,8,154934544,154938908,4365,-,gramene,protein_coding,,pco096955,True,False,8-149939528,3.73618947367052E-22,8-149901203,5.68788294156243E-192,0.842858983946363,6.969181034,0.185137,0.285301674884754,0.474089178305476,0.661711865158106,Peroxiredoxin-2B,N
Zm00001d011582,8,154963337,154964197,861,-,gramene,protein_coding,,,False,False,,,,,,8.42768833825,0.21427975,NA,NA,#VALUE!,NA,N
Zm00001d011583,8,154993373,154994236,864,-,gramene,protein_coding,,,False,False,,,,,,8.30477737257143,0.213305142857143,NA,NA,#VALUE!,NA,N
Zm00001d011584,8,155016277,155017224,948,-,gramene,protein_coding,,,False,False,,,,,,8.08796762988889,0.216019333333333,NA,NA,#VALUE!,NA,N
Zm00001d011585,8,155017528,155019848,2321,+,gramene,protein_coding,,,True,False,8-149984682,5.45719796962498E-29,,,,8.08796762988889,0.216019333333333,0.684192732229329,0.731588365161569,0.069272341987336,NA,N
Zm00001d011586,8,155080732,155082781,2050,+,gramene,protein_coding,,,False,False,,,,,,7.681653223,0.2108102,NA,NA,#VALUE!,Putative cytochrome P450 superfamily protein  ,N
Zm00001d011587,8,155088689,155089376,688,+,gramene,protein_coding,,,False,False,,,,,,7.681653223,0.2108102,NA,NA,#VALUE!,Protein transport protein SEC31 homolog B,N
Zm00001d011638,8,157105897,157112089,6193,+,gramene,protein_coding,,,True,False,,,8-151793388,2.2420456924848E-19,,19.6441246191818,0.198466666666667,0.030536631125662,0.182794955420284,4.98608781263592,Lipid phosphate phosphatase 2,N
Zm00001d011899,8,164231361,164231939,579,+,gramene,protein_coding,,,False,False,,,,,,8.307873073,0.228345833333333,NA,NA,#VALUE!,NA,N
Zm00001d011900,8,164238449,164244768,6320,-,gramene,protein_coding,,pco079656,True,False,8-158924187,1.35504839777045E-11,8-158927170,1.02014032134245E-62,0.034584469269299,8.36751230216667,0.229838857142857,0.453701798841737,0.690329459849032,0.521548871111787,RNA-binding protein BRN1,N
Zm00001d011901,8,164246091,164251059,4969,-,gramene,protein_coding,,,True,False,8-158935396,3.48618283758584E-11,8-158933816,2.42207350523497E-22,0.283214425965653,8.40669793614286,0.237439625,0.33787259427329,0.289214623653197,-0.144012777137928,Tetratricopeptide repeat (TPR)-like superfamily protein,N
Zm00001d011902,8,164253205,164253871,667,-,gramene,protein_coding,,,False,False,,,,,,8.40669793614286,0.237439625,NA,NA,#VALUE!,NA,N
Zm00001d011903,8,164256281,164257564,1284,+,gramene,protein_coding,,,True,False,8-158940547,1.62390887362225E-10,,,,8.40669793614286,0.237439625,0.246468055573025,0.520462735678138,1.11168434979572,Eukaryotic aspartyl protease family protein,N
Zm00001d011904,8,164264227,164283829,19603,+,gramene,protein_coding,,,True,False,8-158948235,2.08401509279642E-14,,,,8.40862546575,0.243832181818182,0.743727605122297,0.565215524840808,-0.240023469684354,Vesicle-associated protein 2-2,N
Zm00001d011906,8,164289523,164290740,1218,-,gramene,protein_coding,,,False,False,,,,,,8.40862546575,0.2482579,NA,NA,#VALUE!,NA,N
Zm00001d011907,8,164291171,164292315,1145,-,gramene,protein_coding,,,False,False,,,,,,8.58786728057143,0.250243555555556,NA,NA,#VALUE!,Calmodulin-binding transcription activator 2,N
Zm00001d011908,8,164313713,164318410,4698,-,gramene,protein_coding,,,True,False,,,,,,8.6395140638,0.253234285714286,0.386986354662391,0.394901673784452,0.020453742171262,Protein kinase superfamily protein,N
Zm00001d011909,8,164320543,164320833,291,-,gramene,protein_coding,,,False,False,,,,,,8.61084469125,0.256908166666667,NA,NA,#VALUE!,NA,N
Zm00001d011911,8,164325400,164325870,471,-,gramene,protein_coding,,,False,False,,,,,,8.61084469125,0.256908166666667,NA,NA,#VALUE!,NA,N
Zm00001d012061,8,167515702,167528413,12712,+,gramene,protein_coding,,,True,False,8-162068041,1.39386558276783E-31,8-161915119,9.49740942332451E-11,0.982232441471571,6.37732548131267,0.2055154,0.710421787186362,0.147274818561906,-0.792693831723277,AP-4 complex subunit epsilon,N
ENSRNA049475492,8,167534097,167534293,197,-,Ensembl_Plants,snRNA,U2,,False,False,,,,,,6.37732548131267,0.2055154,NA,NA,#VALUE!,NA,N
Zm00001d012063,8,167541167,167541802,636,+,gramene,protein_coding,,,True,False,,,,,,6.37732548131267,0.195994,0.492935157126457,0.40722869213011,-0.173869653558429,Loricrin  ,N
Zm00001d012064,8,167543593,167547578,3986,+,gramene,protein_coding,,,True,False,8-162087579,5.42941206645901E-44,,,,6.37732548131267,0.195994,0.697204425485725,0.864768176918999,0.240336614783443,Peptidyl-prolyl cis-trans isomerase  ,N
Zm00001d012065,8,167544090,167544162,73,+,gramene,tRNA,,,False,False,,,,,,6.37732548131267,0.195994,NA,NA,#VALUE!,NA,N
Zm00001d012066,8,167544784,167544856,73,-,gramene,tRNA,,,False,False,,,,,,6.37732548131267,0.195994,NA,NA,#VALUE!,NA,N
Zm00001d012067,8,167566134,167569229,3096,+,gramene,protein_coding,bHLH-transcription factor 55,bhlh55,True,False,,,,,,6.37732548131267,0.188236,0.191559628181863,0.303390789566348,0.583792954945155,Transcription factor bHLH62,N
Zm00001d012173,8,169516096,169525048,8953,+,gramene,protein_coding,,,True,False,,,,,,7.78074114133333,0.184558666666667,0.386444435875225,0.371731548720524,-0.038072451790848,Fructokinase-1  ,N
Zm00001d012175,8,169547499,169551527,4029,+,gramene,protein_coding,,,True,False,8-164076477,7.25825123558373E-45,8-164099415,7.12713549988613E-49,0.182468257238201,7.76637377766667,0.184558666666667,0.821697912411623,0.835851856820275,0.017225240803048,Pectin acetylesterase 5,N
Zm00001d012176,8,169557355,169562468,5114,+,gramene,protein_coding,,,False,False,,,,,,7.65632147,0.184558666666667,NA,NA,#VALUE!,Beta-hexosaminidase 3,N
Zm00001d012177,8,169573763,169577154,3392,+,gramene,protein_coding,,,False,False,,,,,,7.65632147,0.184558666666667,NA,NA,#VALUE!,Serine/threonine-protein kinase  ,N
Zm00001d012296,8,172051538,172056127,4590,-,gramene,protein_coding,bZIP-transcription factor 75,bzip75,False,False,,,,,,30.670442237873,0.207716,NA,NA,#VALUE!,ABA response element binding factor%3B Putative bZIP transcription factor superfamily protein  ,N
Zm00001d012297,8,172058782,172061399,2618,-,gramene,protein_coding,,,False,False,,,,,,31.9792708404857,0.207716,NA,NA,#VALUE!,NA,N
Zm00001d012299,8,172069342,172069414,73,+,gramene,tRNA,,,False,False,,,,,,31.9792708404857,0.207716,NA,NA,#VALUE!,NA,N
Zm00001d012300,8,172071893,172071965,73,-,gramene,tRNA,,,False,False,,,,,,34.8870560428547,0.207716,NA,NA,#VALUE!,NA,N
Zm00001d012301,8,172072955,172076143,3189,-,gramene,protein_coding,,,True,False,8-166363410,9.74029065739549E-35,,,,34.8870560428547,0.207716,0.898002442450375,0.879678265585968,-0.020405486664831,G10 family protein,N
Zm00001d012302,8,172078594,172079778,1185,-,gramene,protein_coding,,,True,False,8-166423843,1.92717889400051E-16,,,,34.8870560428547,0.207716,0.583356637766678,0.663517301687205,0.137412791302785,Sialyltransferase-like protein  ,N
Zm00001d012304,8,172140280,172142915,2636,+,gramene,protein_coding,,,True,False,,,,,,30.2216237798,0.210005,0.454933680249163,0.612370067670998,0.346064479850356,Putative cytochrome P450 superfamily protein  ,N
Zm00001d012516,8,175931640,175934827,3188,-,gramene,protein_coding,WUSCHEL-related homeobox transcription factor 13b,wox13b,True,False,8-170260340,2.31024702029823E-12,,,,7.8667101796,0.1934865,0.120399172189881,0.373561035617183,2.10268774130807,WUSCHEL-related homeobox 13,N
Zm00001d012517,8,175969428,175975434,6007,-,gramene,protein_coding,,,True,False,8-170300268,1.70892041123103E-26,,,,7.66678571457143,0.1934865,0.647960516437819,0.424117203062735,-0.345458261262073,KH domain-containing protein,N
Zm00001d012518,8,176004430,176009389,4960,-,gramene,protein_coding,phosphoglycerate mutase1,,True,False,,,,,,7.6080589374,0.192828,NA,NA,#VALUE!,2%2C3-bisphosphoglycerate-independent phosphoglycerate mutase  ,N
Zm00001d012536,8,176311492,176316730,5239,+,gramene,protein_coding,,,True,False,8-170635565,3.08767423946566E-22,8-170636428,5.30825262253398E-16,0.76945084063701,12.7344097904732,0.19572,0.452965113547125,0.309564319535938,-0.3165824248323,Vacuolar protein sorting-associated protein 36,N
Zm00001d012537,8,176319099,176327611,8513,-,gramene,protein_coding,,,True,False,,,,,,12.0718909242818,0.19572,NA,NA,#VALUE!,ADP-ribosylation factor A1F,N
Zm00001d012538,8,176375165,176376142,978,+,gramene,protein_coding,,,False,False,,,,,,10.7279300231072,0.184605,NA,NA,#VALUE!,ABSCISIC ACID-INSENSITIVE 5-like protein 2,N
Zm00001d044838,9,4681922,4687585,5664,+,gramene,protein_coding,,,True,False,9-5073703,2.86156166520875E-26,9-5068740,2.67867866321491E-26,0.020314075781588,6.249434601,0.184187,0.766979589108842,0.642100259025507,-0.162819626306396,HVA22-like protein a,N
Zm00001d044839,9,4689770,4691044,1275,-,gramene,protein_coding,,umc1867,False,False,,,,,,6.249434601,0.184187,NA,NA,#VALUE!,Transcription factor PRE3,N
Zm00001d027052,9,4695258,4695936,679,+,gramene,lincRNA,,,False,False,,,,,,6.249434601,0.184187,NA,NA,#VALUE!,NA,N
Zm00001d044840,9,4763181,4763254,74,+,gramene,tRNA,,,False,False,,,,,,7.04080115025,0.196806,NA,NA,#VALUE!,NA,N
Zm00001d044877,9,6281845,6286526,4682,+,gramene,protein_coding,,,False,False,,,,,,12.4367499477257,0.209061857142857,NA,NA,#VALUE!,Glucan 13-beta-glucosidase,N
Zm00001d044878,9,6328420,6370299,41880,+,gramene,protein_coding,,,True,False,9-6823765,6.95468498563879E-11,,,,14.3589081514655,0.218988,0.401091686907522,0.418014386613813,0.042191599224526,Chaperone protein dnaJ 1 mitochondrial,N
Zm00001d044880,9,6453713,6455137,1425,-,gramene,protein_coding,,,True,False,9-6998306,2.52696361816829E-15,,,,13.5130185615547,0.193215,0.271107279030004,0.115637397277241,-0.573462587611146,GLABRA2 expression modulator,N
Zm00001d044881,9,6459515,6459898,384,-,gramene,protein_coding,,,False,False,,,,,,13.5130185615547,0.193215,NA,NA,#VALUE!,late embryogenesis abundant protein,N
Zm00001d045028,9,10620254,10622266,2013,-,gramene,protein_coding,,pco114058,True,False,9-11234599,3.24890661840595E-31,,,,14.0406542963,0.223826,0.905653063654296,0.508391003766361,-0.438647066775205,Nucleolar GTP-binding protein 1  ,Y
Zm00001d045029,9,10624258,10628083,3826,+,gramene,protein_coding,,IDP1969,True,True,9-11237888,2.01612950562409E-18,9-11241992,3.90475070767868E-22,0.153493883868512,14.0406542963,0.223826,0.463101395438467,0.40237917430573,-0.131120790675323,Adrenodoxin-like protein 2 mitochondrial,N
Zm00001d045030,9,10640906,10641553,648,-,gramene,protein_coding,,,False,False,,,,,,14.0973136192,0.272722,NA,NA,#VALUE!,NA,N
Zm00001d045031,9,10645944,10646498,555,-,gramene,protein_coding,,,False,False,,,,,,14.0973136192,0.272722,NA,NA,#VALUE!,NA,N
Zm00001d045034,9,10656402,10661489,5088,-,gramene,protein_coding,,,False,False,,,,,,13.7169108447273,0.296009166666667,NA,NA,#VALUE!,NA,N
Zm00001d045036,9,10721546,10723719,2174,-,gramene,protein_coding,,,True,False,,,,,,12.2437073032,0.3125919,0.207210775007883,0.481356805971095,1.32302980360352,Chaperone DnaJ-domain superfamily protein,N
Zm00001d045037,9,10771542,10772770,1229,-,gramene,protein_coding,,,False,False,,,,,,11.397897453102,0.244037222222222,NA,NA,#VALUE!,Putative callose synthase 8,N
Zm00001d045039,9,10832838,10834164,1327,+,gramene,protein_coding,,,False,False,,,,,,9.22800222312739,0.178936,NA,NA,#VALUE!,SAUR-like auxin-responsive protein family,N
Zm00001d045089,9,12194663,12197108,2446,+,gramene,protein_coding,pentatricopeptide repeat protein2263,ppr2263,False,True,,,,,,6.3704514325,0.190506,NA,NA,#VALUE!, ppr2263;pentatricopeptide repeat protein2263: encodes a protein required for RNA editing in mitochondrial nad5 and cob transcript (Sosso et al 2012),N
Zm00001d045090,9,12197761,12199911,2151,-,gramene,protein_coding,,,False,False,,,,,,6.3704514325,0.190506,NA,NA,#VALUE!,Pentatricopeptide repeat-containing protein  mitochondrial,N
Zm00001d045212,9,16243543,16247283,3741,-,gramene,protein_coding,bHLH-transcription factor 125,bhlh125,True,False,9-16491885,2.7498470915903E-15,,,,7.09303474981277,0.215037,0.67262895684728,0.405601710912363,-0.396990410859676,Transcription factor SPATULA,Y
Zm00001d045213,9,16249802,16255187,5386,+,gramene,protein_coding,,,True,False,9-16497921,1.47536840284299E-45,,,,7.132397871873,0.215037,0.34228279719753,0.498833545487728,0.457372528131623,Serine/threonine-protein phosphatase  ,N
Zm00001d045353,9,19416880,19434986,18107,+,gramene,protein_coding,,,False,False,,,,,,10.750130341,0.22084375,NA,NA,#VALUE!,NA,N
Zm00001d045354,9,19436350,19439284,2935,+,gramene,protein_coding,,,True,False,,,,,,10.750130341,0.22084375,NA,NA,#VALUE!,CDT1-like protein a chloroplastic,N
Zm00001d045355,9,19441584,19442240,657,-,gramene,protein_coding,,,False,False,,,,,,11.0601916162,0.2276092,NA,NA,#VALUE!,NA,N
Zm00001d045356,9,19446246,19448998,2753,-,gramene,protein_coding,,,False,False,,,,,,11.0601916162,0.2276092,NA,NA,#VALUE!,Inosine triphosphate pyrophosphatase,N
Zm00001d045357,9,19502359,19503229,871,-,gramene,protein_coding,,,False,False,,,,,,11.9348186299,0.2577278,NA,NA,#VALUE!,NA,N
Zm00001d045358,9,19517757,19531682,13926,+,gramene,protein_coding,,pco136657,True,False,9-19610609,8.45891142337394E-12,,,,12.27647760475,0.269426083333333,NA,NA,#VALUE!,Nuclear speckle RNA-binding protein A,N
Zm00001d045359,9,19532789,19536828,4040,+,gramene,protein_coding,,mkk2,True,True,,,9-19619254,4.52256850426463E-58,,12.3731365832,0.2845264,NA,NA,#VALUE!,Mitogen-activated protein kinase kinase 2,N
Zm00001d045360,9,19551755,19552126,372,+,gramene,protein_coding,,,False,False,,,,,,12.3418889003,0.2805493,NA,NA,#VALUE!,NA,N
Zm00001d045361,9,19593649,19594014,366,+,gramene,protein_coding,,,True,False,,,,,,11.7309238418,0.277405333333333,NA,NA,#VALUE!,NA,N
Zm00001d045377,9,20086171,20089629,3459,-,gramene,protein_coding,,,False,False,,,,,,19.870173352,0.210715,NA,NA,#VALUE!,NA,N
Zm00001d045378,9,20099934,20101949,2016,-,gramene,protein_coding,AP2-EREBP-transcription factor 33,ereb33,False,False,,,,,,24.4738725,0.210963666666667,NA,NA,#VALUE!,Putative AP2/EREBP transcription factor superfamily protein  ,N
Zm00001d045379,9,20170773,20183177,12405,-,gramene,protein_coding,,,True,False,,,,,,28.438723186,0.228285909090909,0.376462004692894,0.131893327449081,-0.649650360979522,Coatomer subunit beta'-3,N
Zm00001d045380,9,20207709,20208497,789,+,gramene,protein_coding,,,False,False,,,,,,26.3125238999,0.2269383,NA,NA,#VALUE!,NA,N
Zm00001d045381,9,20209972,20216897,6926,+,gramene,protein_coding,,si687009g07,True,False,9-20440916,5.31603631721467E-59,9-20445612,1.59623509955563E-125,0.882397492958126,26.3125238999,0.224087636363636,0.490684352438164,0.838280497222644,0.708390522455643,DNA-repair protein XRCC1,N
